0.000,0.010,0.021,0.029,0.042,0.052,0.064,0.072,0.083,0.087,0.101,0.102,0.122,0.131,0.145,0.151,0.162,0.171,0.181,0.185,0.205,0.204,0.211,0.229,0.240,0.250,0.258,0.267,0.286,0.296,0.297,0.312,0.316,0.334,0.345,0.361,0.360,0.373,0.375,0.380,0.408,0.410,0.433,0.431,0.433,0.444,0.451,0.471,0.475,0.495,
0.000,0.011,0.021,0.033,0.040,0.048,0.064,0.068,0.084,0.090,0.099,0.107,0.129,0.128,0.136,0.150,0.159,0.163,0.181,0.192,0.194,0.218,0.220,0.232,0.251,0.247,0.259,0.262,0.277,0.292,0.300,0.311,0.312,0.329,0.337,0.342,0.372,0.371,0.378,0.383,0.413,0.410,0.427,0.441,0.428,0.450,0.467,0.476,0.486,0.491,
0.000,0.010,0.018,0.028,0.039,0.046,0.057,0.072,0.078,0.088,0.090,0.114,0.125,0.127,0.138,0.151,0.162,0.175,0.178,0.192,0.188,0.207,0.225,0.234,0.245,0.247,0.263,0.266,0.283,0.300,0.305,0.297,0.324,0.324,0.345,0.348,0.365,0.366,0.381,0.388,0.392,0.411,0.409,0.437,0.444,0.442,0.457,0.467,0.489,0.497,
0.000,0.011,0.021,0.031,0.040,0.051,0.059,0.072,0.077,0.090,0.098,0.113,0.121,0.124,0.147,0.153,0.157,0.175,0.181,0.198,0.200,0.210,0.225,0.240,0.235,0.250,0.251,0.271,0.275,0.284,0.298,0.316,0.319,0.341,0.340,0.352,0.369,0.374,0.382,0.388,0.390,0.405,0.425,0.430,0.438,0.449,0.458,0.467,0.478,0.484,
0.000,0.012,0.023,0.034,0.043,0.054,0.067,0.072,0.088,0.095,0.104,0.115,0.128,0.130,0.138,0.152,0.164,0.175,0.186,0.187,0.204,0.216,0.226,0.227,0.252,0.246,0.258,0.276,0.272,0.289,0.302,0.301,0.320,0.332,0.333,0.362,0.373,0.372,0.376,0.387,0.402,0.420,0.424,0.435,0.450,0.456,0.460,0.470,0.493,0.481,
0.000,0.010,0.021,0.027,0.042,0.051,0.059,0.071,0.079,0.087,0.101,0.108,0.121,0.130,0.145,0.148,0.164,0.172,0.176,0.195,0.199,0.208,0.214,0.233,0.236,0.257,0.267,0.271,0.293,0.287,0.303,0.318,0.329,0.335,0.339,0.348,0.355,0.368,0.385,0.386,0.396,0.405,0.418,0.442,0.429,0.452,0.457,0.469,0.477,0.485,
0.000,0.011,0.020,0.030,0.039,0.050,0.058,0.073,0.082,0.090,0.097,0.109,0.120,0.133,0.146,0.144,0.157,0.169,0.181,0.190,0.195,0.205,0.223,0.226,0.239,0.256,0.257,0.273,0.284,0.290,0.287,0.309,0.319,0.329,0.334,0.353,0.357,0.374,0.374,0.386,0.394,0.423,0.414,0.433,0.434,0.447,0.458,0.469,0.472,0.488,
0.000,0.010,0.021,0.028,0.044,0.047,0.062,0.068,0.083,0.086,0.097,0.107,0.125,0.132,0.138,0.144,0.163,0.175,0.186,0.184,0.195,0.202,0.220,0.229,0.246,0.251,0.262,0.253,0.288,0.284,0.296,0.312,0.331,0.328,0.343,0.345,0.371,0.372,0.375,0.383,0.397,0.429,0.402,0.429,0.438,0.441,0.458,0.472,0.478,0.487,
0.000,0.011,0.023,0.029,0.043,0.052,0.061,0.067,0.083,0.095,0.105,0.112,0.118,0.139,0.135,0.145,0.167,0.168,0.184,0.186,0.209,0.202,0.228,0.228,0.233,0.262,0.267,0.279,0.277,0.281,0.307,0.313,0.328,0.326,0.343,0.354,0.362,0.381,0.379,0.387,0.411,0.402,0.408,0.436,0.449,0.441,0.464,0.463,0.481,0.485,
0.000,0.011,0.021,0.030,0.046,0.047,0.059,0.069,0.086,0.089,0.100,0.113,0.122,0.129,0.140,0.143,0.165,0.167,0.181,0.184,0.208,0.214,0.229,0.226,0.240,0.246,0.257,0.264,0.273,0.291,0.291,0.312,0.328,0.342,0.336,0.341,0.365,0.379,0.382,0.392,0.409,0.413,0.421,0.431,0.453,0.445,0.458,0.470,0.476,0.492,
0.000,0.010,0.019,0.027,0.041,0.051,0.057,0.069,0.080,0.088,0.101,0.110,0.119,0.128,0.136,0.148,0.161,0.174,0.177,0.189,0.196,0.207,0.223,0.231,0.239,0.251,0.250,0.267,0.286,0.281,0.297,0.308,0.323,0.322,0.343,0.351,0.360,0.377,0.371,0.387,0.395,0.407,0.412,0.419,0.443,0.453,0.467,0.481,0.482,0.487,
0.000,0.014,0.023,0.034,0.041,0.058,0.064,0.077,0.082,0.093,0.107,0.111,0.122,0.133,0.148,0.153,0.161,0.171,0.183,0.193,0.208,0.210,0.221,0.233,0.237,0.260,0.262,0.274,0.283,0.292,0.299,0.312,0.323,0.349,0.345,0.360,0.361,0.364,0.381,0.386,0.415,0.414,0.426,0.445,0.445,0.452,0.466,0.469,0.485,0.490,
0.000,0.012,0.023,0.030,0.041,0.053,0.064,0.073,0.076,0.094,0.103,0.110,0.121,0.131,0.145,0.150,0.159,0.172,0.189,0.190,0.197,0.205,0.222,0.228,0.236,0.252,0.264,0.271,0.286,0.299,0.303,0.314,0.320,0.337,0.343,0.363,0.370,0.363,0.378,0.389,0.397,0.398,0.423,0.440,0.445,0.451,0.458,0.471,0.482,0.480,
0.000,0.010,0.020,0.029,0.041,0.052,0.060,0.070,0.087,0.089,0.100,0.109,0.122,0.129,0.142,0.144,0.167,0.167,0.184,0.190,0.205,0.213,0.223,0.232,0.244,0.258,0.257,0.272,0.276,0.300,0.291,0.324,0.328,0.331,0.337,0.348,0.363,0.374,0.379,0.392,0.403,0.413,0.424,0.425,0.445,0.439,0.457,0.467,0.484,0.507,
0.000,0.008,0.019,0.028,0.041,0.049,0.057,0.069,0.075,0.088,0.100,0.112,0.120,0.130,0.138,0.154,0.162,0.168,0.178,0.189,0.201,0.206,0.225,0.224,0.231,0.250,0.260,0.275,0.279,0.291,0.304,0.314,0.323,0.328,0.340,0.347,0.362,0.351,0.386,0.392,0.392,0.412,0.415,0.423,0.448,0.450,0.458,0.465,0.476,0.501,
0.000,0.010,0.021,0.028,0.040,0.049,0.059,0.066,0.082,0.089,0.103,0.108,0.117,0.134,0.141,0.148,0.169,0.168,0.178,0.197,0.207,0.200,0.214,0.231,0.247,0.246,0.269,0.273,0.280,0.281,0.298,0.316,0.333,0.327,0.337,0.339,0.354,0.370,0.387,0.387,0.399,0.409,0.417,0.431,0.429,0.453,0.461,0.472,0.482,0.486,
0.000,0.011,0.022,0.033,0.042,0.047,0.061,0.074,0.082,0.093,0.098,0.111,0.118,0.133,0.146,0.146,0.166,0.165,0.181,0.200,0.196,0.219,0.223,0.232,0.238,0.246,0.257,0.273,0.287,0.300,0.295,0.312,0.328,0.333,0.338,0.345,0.354,0.370,0.383,0.405,0.398,0.405,0.423,0.433,0.442,0.447,0.465,0.472,0.474,0.485,
0.000,0.008,0.017,0.027,0.039,0.053,0.053,0.070,0.076,0.084,0.101,0.110,0.120,0.128,0.141,0.156,0.152,0.158,0.171,0.188,0.201,0.205,0.221,0.231,0.243,0.248,0.264,0.278,0.289,0.291,0.301,0.301,0.315,0.333,0.326,0.348,0.362,0.368,0.382,0.385,0.395,0.403,0.417,0.437,0.444,0.452,0.461,0.462,0.473,0.491,
0.000,0.011,0.020,0.030,0.038,0.052,0.060,0.067,0.081,0.091,0.102,0.107,0.118,0.127,0.133,0.148,0.161,0.169,0.189,0.186,0.199,0.202,0.217,0.231,0.239,0.259,0.254,0.268,0.279,0.290,0.295,0.309,0.319,0.328,0.346,0.356,0.362,0.373,0.375,0.395,0.402,0.412,0.408,0.425,0.440,0.450,0.464,0.476,0.477,0.497,
0.000,0.009,0.020,0.030,0.041,0.047,0.062,0.069,0.083,0.097,0.099,0.107,0.125,0.121,0.138,0.145,0.160,0.169,0.190,0.194,0.196,0.210,0.218,0.228,0.237,0.248,0.257,0.266,0.278,0.295,0.301,0.306,0.318,0.329,0.341,0.345,0.379,0.364,0.384,0.386,0.401,0.408,0.413,0.425,0.439,0.451,0.457,0.471,0.472,0.494,
0.000,0.010,0.020,0.031,0.042,0.053,0.060,0.072,0.082,0.087,0.106,0.103,0.120,0.129,0.147,0.146,0.158,0.168,0.175,0.190,0.206,0.214,0.214,0.223,0.243,0.258,0.258,0.264,0.292,0.296,0.295,0.322,0.314,0.334,0.326,0.352,0.358,0.368,0.382,0.393,0.409,0.410,0.420,0.435,0.440,0.449,0.452,0.475,0.488,0.481,
0.000,0.011,0.021,0.033,0.041,0.049,0.065,0.070,0.082,0.098,0.098,0.113,0.130,0.130,0.135,0.146,0.158,0.174,0.183,0.191,0.203,0.209,0.222,0.230,0.249,0.247,0.264,0.286,0.275,0.288,0.300,0.313,0.312,0.336,0.339,0.346,0.356,0.361,0.384,0.386,0.399,0.411,0.417,0.438,0.441,0.443,0.470,0.480,0.487,0.497,
0.000,0.010,0.019,0.029,0.042,0.048,0.062,0.065,0.083,0.090,0.095,0.107,0.125,0.127,0.138,0.149,0.159,0.166,0.185,0.186,0.203,0.209,0.215,0.238,0.246,0.245,0.256,0.260,0.280,0.298,0.296,0.317,0.327,0.327,0.334,0.353,0.361,0.368,0.375,0.382,0.400,0.408,0.414,0.430,0.440,0.449,0.459,0.473,0.481,0.485,
0.000,0.012,0.023,0.031,0.044,0.050,0.061,0.072,0.090,0.088,0.101,0.105,0.122,0.132,0.146,0.144,0.172,0.163,0.179,0.192,0.202,0.214,0.213,0.236,0.248,0.262,0.269,0.268,0.284,0.284,0.292,0.318,0.327,0.326,0.331,0.347,0.360,0.375,0.377,0.384,0.404,0.418,0.422,0.431,0.436,0.440,0.474,0.464,0.487,0.493,
0.000,0.010,0.021,0.032,0.041,0.044,0.067,0.070,0.082,0.094,0.095,0.114,0.127,0.129,0.144,0.159,0.163,0.174,0.184,0.191,0.197,0.206,0.224,0.227,0.251,0.246,0.256,0.272,0.289,0.295,0.307,0.309,0.323,0.337,0.344,0.343,0.362,0.370,0.382,0.386,0.404,0.411,0.419,0.427,0.442,0.460,0.455,0.459,0.485,0.494,
0.000,0.008,0.018,0.026,0.038,0.049,0.056,0.070,0.079,0.085,0.100,0.104,0.114,0.126,0.139,0.149,0.155,0.169,0.177,0.191,0.199,0.211,0.212,0.233,0.235,0.256,0.261,0.260,0.275,0.293,0.301,0.303,0.318,0.322,0.344,0.353,0.354,0.368,0.379,0.384,0.400,0.400,0.418,0.422,0.449,0.446,0.462,0.478,0.466,0.479,
0.000,0.012,0.022,0.030,0.039,0.049,0.061,0.074,0.078,0.090,0.104,0.111,0.120,0.127,0.137,0.151,0.160,0.167,0.183,0.194,0.195,0.217,0.217,0.229,0.239,0.246,0.262,0.271,0.281,0.292,0.306,0.318,0.318,0.326,0.338,0.348,0.364,0.373,0.385,0.381,0.394,0.417,0.420,0.446,0.436,0.453,0.461,0.478,0.484,0.495,
0.000,0.011,0.019,0.034,0.039,0.055,0.059,0.074,0.081,0.097,0.104,0.105,0.117,0.130,0.144,0.160,0.165,0.167,0.180,0.200,0.199,0.214,0.215,0.236,0.238,0.253,0.263,0.280,0.282,0.287,0.306,0.311,0.324,0.336,0.339,0.348,0.362,0.360,0.382,0.386,0.397,0.417,0.421,0.426,0.434,0.460,0.469,0.474,0.480,0.489,
0.000,0.010,0.021,0.031,0.044,0.048,0.061,0.071,0.083,0.089,0.099,0.116,0.127,0.129,0.137,0.143,0.160,0.161,0.179,0.191,0.204,0.214,0.229,0.228,0.253,0.242,0.257,0.269,0.284,0.287,0.296,0.319,0.320,0.332,0.334,0.347,0.359,0.358,0.380,0.381,0.408,0.421,0.418,0.437,0.445,0.435,0.464,0.469,0.492,0.497,
0.000,0.011,0.022,0.029,0.039,0.046,0.057,0.071,0.081,0.089,0.101,0.123,0.117,0.130,0.143,0.141,0.166,0.170,0.178,0.198,0.198,0.208,0.229,0.234,0.241,0.241,0.267,0.268,0.282,0.292,0.297,0.313,0.323,0.347,0.350,0.348,0.351,0.377,0.386,0.395,0.393,0.418,0.415,0.435,0.444,0.441,0.468,0.469,0.486,0.482,
