0.04394,0.02286
-0.02307,-0.04872
-0.02722,0.02273
0.05366,0.03448
-0.01910,-0.05799
-0.04483,0.01088
0.06011,0.05774
0.00327,-0.05750
-0.07142,-0.02408
0.04684,0.08221
0.05064,-0.02484
-0.08438,-0.07899
-0.01002,0.07084
0.10091,0.05476
-0.03574,-0.10434
-0.09911,-0.02079
0.07684,0.12469
0.08696,-0.01341
-0.10979,-0.13656
-0.07315,0.04186
0.13535,0.14637
0.06501,-0.06104
-0.15550,-0.15982
-0.06842,0.06775
0.17075,0.18034
0.08824,-0.05726
-0.17776,-0.20731
-0.12758,0.02260
0.16750,0.23322
0.18477,0.04317
-0.12516,-0.24046
-0.24731,-0.14009
0.03500,0.20113
0.28510,0.24895
0.10569,-0.08690
-0.25072,-0.31925
-0.26375,-0.10378
0.10123,0.27510
0.35344,0.30667
0.14975,-0.06412
-0.26270,-0.37945
-0.37530,-0.25044
-0.04316,0.18327
0.36057,0.43596
0.38704,0.22707
0.00000,-0.23274
-0.40934,-0.48382
-0.43718,-0.28098
-0.05316,0.19220
0.39827,0.51865
0.52712,0.42242
0.22715,-0.01814
-0.26416,-0.46311
-0.57776,-0.58785
-0.49274,-0.31031
-0.07267,0.18018
0.40743,0.57410
0.65600,0.64264
0.53776,0.35772
0.12826,-0.11975
-0.35469,-0.54833
-0.67897,-0.73348
-0.70806,-0.60780
-0.44530,-0.23865
-0.00900,0.22178
0.43328,0.60829
0.73400,0.80259
0.81139,0.76244
0.66180,0.51865
0.34417,0.15055
-0.04998,-0.24598
-0.42743,-0.58612
-0.71594,-0.81289
-0.87504,-0.90232
-0.89622,-0.85953
-0.79593,-0.70974
-0.60557,-0.48810
-0.36182,-0.23090
-0.09908,0.03046
0.15507,0.27267
0.38174,0.48124
0.57058,0.64959
0.71837,0.77734
0.82708,0.86832
0.90190,0.92871
0.94964,0.96558
0.97737,0.98581
0.99161,0.99540
0.99773,0.99905
0.99971,0.99997
0.99998,0.99978
0.99933,0.99847
0.99696,0.99444
0.99045,0.98447
0.97586,0.96390
0.94780,0.92673
0.89981,0.86613
0.82483,0.77508
0.71615,0.64745
0.56859,0.47947
0.38026,0.27156
0.15441,0.03032
-0.09862,-0.22978
-0.36000,-0.48555
-0.60229,-0.70576
-0.79131,-0.85437
-0.89068,-0.89656
-0.86929,-0.80739
-0.71095,-0.58193
-0.42429,-0.24413
-0.04959,0.14936
0.34137,0.51434
0.65618,0.75581
0.80418,0.79531
0.72719,0.60253
0.42910,0.21960
-0.00891,-0.23620
-0.44066,-0.60135
-0.70041,-0.72541
-0.67137,-0.54209
-0.35059,-0.11834
0.12672,0.35338
0.53112,0.63458
0.64765,0.56669
0.40209,0.17778
-0.07169,-0.30607
-0.48591,-0.57959
-0.56953,-0.45642
-0.26029,-0.01787
0.22374,0.41600
0.51901,0.51056
0.39199,0.18913
-0.05230,-0.27638
-0.42995,-0.47573
-0.40241,-0.22875
0.00000,0.22310
0.38019,0.42817
0.35405,0.17992
-0.04236,-0.24577
-0.36823,-0.37223
-0.25765,-0.06288
0.14682,0.30060
0.34638,0.26955
0.09917,-0.10164
-0.25828,-0.31257
-0.24543,-0.08505
0.10342,0.24355
0.27886,0.19670
0.03422,-0.13694
-0.24172,-0.23497
-0.12228,0.04217
0.18045,0.22772
0.16352,0.02206
-0.12450,-0.20227
-0.17340,-0.05584
0.08604,0.17582
0.16643,0.06603
-0.06666,-0.15569
-0.15145,-0.05944
0.06329,0.14248
0.13172,0.04074
-0.07117,-0.13283
-0.10677,-0.01304
0.08453,0.12118
0.07466,-0.02020
-0.09626,-0.10133
-0.03470,0.05316
0.09794,0.06874
-0.00972,-0.07662
-0.08183,-0.02409
0.04909,0.07968
0.04539,-0.02333
-0.06918,-0.05569
0.00316,0.05590
0.05818,0.01053
-0.04338,-0.05610
-0.01847,0.03334
0.05188,0.02197
-0.02630,-0.04707
-0.02228,0.02208
0.00000,-0.03933
-0.04105,-0.00128
0.04245,0.04695
0.00564,-0.04387
-0.05444,-0.01392
0.04230,0.06275
0.02676,-0.03585
-0.07011,-0.04412
0.02229,0.07337
0.06447,0.00024
-0.06802,-0.08386
-0.03183,0.04904
0.09530,0.06881
-0.01299,-0.08937
-0.10186,-0.03832
0.05722,0.11594
0.09376,0.00327
-0.09435,-0.13129
-0.07977,0.02861
0.12337,0.14133
0.06798,-0.05279
-0.14600,-0.15235
-0.06494,0.06620
0.16383,0.16911
0.07602,-0.06505
-0.17570,-0.19329
-0.10541,0.04344
0.17560,0.22123
0.15439,0.00611
-0.15141,-0.24072
-0.21678,-0.08831
0.08677,0.22860
0.27197,0.19537
0.02996,-0.15455
-0.28019,-0.29337
-0.18666,-0.00093
0.19162,0.31626
0.32433,0.21109
0.01646,-0.19039
-0.33634,-0.36994
-0.27845,-0.09110
0.13167,0.31864
0.41063,0.37854
0.23118,0.01142
-0.21749,-0.39067
-0.45983,-0.40584
-0.24272,-0.01267
0.22597,0.41396
0.50575,0.47972
0.34217,0.12452
-0.12493,-0.35237
-0.51020,-0.56659
-0.51107,-0.35535
-0.12985,0.12317
0.35800,0.53388
0.62172,0.60826
0.49720,0.30740
0.06895,-0.18225
-0.41016,-0.58375
-0.68095,-0.69087
-0.61434,-0.46283
-0.25611,-0.01921
0.22099,0.43890
0.61291,0.72727
0.77313,0.74871
0.65877,0.51344
0.32680,0.11518
-0.10442,-0.31581
-0.50477,-0.65987
-0.77301,-0.83953
-0.85811,-0.83043
-0.76063,-0.65477
-0.52016,-0.36476
-0.19666,-0.02363
0.14730,0.31001
0.45953,0.59203
0.70487,0.79650
0.86636,0.91475
0.94265,0.95160
0.94350,0.92052
0.88497,0.83915
0.78534,0.72567
0.66212,0.59647
0.53029,0.46494
0.40155,0.34109
0.28430,0.23182
0.18409,0.14147
0.10422,0.07252
0.04647,0.02616
0.01163,0.00291
-0.00000,0.00291
0.01163,0.02615
0.04643,0.07245
0.10410,0.14128
0.18380,0.23141
0.28375,0.34036
0.40062,0.46377
0.52886,0.59474
0.66007,0.72328
0.78260,0.83607
0.88154,0.91678
0.93948,0.94736
0.93828,0.91033
0.86201,0.79234
0.70105,0.58871
0.45686,0.30816
0.14639,-0.02348
-0.19537,-0.36229
-0.51654,-0.65009
-0.75505,-0.82417
-0.85148,-0.83288
-0.76674,-0.65439
-0.50048,-0.31307
-0.10349,0.11413
0.32377,0.50858
0.65241,0.74134
0.76537,0.71983
0.60652,0.43424
0.21860,-0.01900
-0.25324,-0.45756
-0.60723,-0.68274
-0.67281,-0.57666
-0.40510,-0.17997
0.06807,0.30343
0.49068,0.60018
0.61334,0.52658
0.35303,0.12143
-0.12800,-0.35022
-0.50359,-0.55819
-0.50253,-0.34701
-0.12301,0.12258
0.33677,0.47205
0.49757,0.40719
0.22223,-0.01246
-0.23862,-0.39889
-0.45187,-0.38384
-0.21365,0.01121
0.22701,0.37163
0.40306,0.31270
0.12919,-0.08937
-0.27310,-0.36276
-0.32975,-0.18662
0.01613,0.20683
0.31773,0.30976
0.18765,-0.00091
-0.18271,-0.28712
-0.27416,-0.15120
0.02931,0.19106
0.26592,0.22347
0.08481,-0.08630
-0.21179,-0.23513
-0.14787,0.00596
0.15072,0.21593
0.17136,0.04238
-0.10282,-0.18852
-0.17132,-0.06341
0.07410,0.16481
0.15962,0.06449
-0.06325,-0.14836
-0.14215,-0.05139
0.06615,0.13752
0.12002,0.02783
-0.07757,-0.12765
-0.09172,0.00317
0.09111,0.11264
0.05558,-0.03722
-0.09890,-0.08675
-0.01260,0.06677
0.09246,0.04757
-0.03087,-0.08131
-0.06594,0.00023
0.06247,0.07109
0.02159,-0.04273
-0.06789,-0.03471
0.02591,0.06073
0.04093,-0.01347
-0.05265,-0.04242
0.00545,0.04539
0.04102,-0.00123
-0.03966,-0.03799
