0.08000,0.04011
-0.03963,-0.08015
-0.04175,0.03766
0.08052,0.04531
-0.03386,-0.08086
-0.05071,0.02798
0.08072,0.05772
-0.01971,-0.07949
-0.06597,0.00877
0.07634,0.07482
0.00506,-0.07029
-0.08331,-0.02172
0.06028,0.09007
0.04073,-0.04532
-0.09330,-0.06097
0.02477,0.09089
0.08049,0.00130
-0.08068,-0.09643
-0.03170,0.06091
0.10513,0.06370
-0.03092,-0.10257
-0.09279,-0.00798
0.08529,0.11290
0.05175,-0.05169
-0.11726,-0.09321
0.00358,0.10010
0.12255,0.05242
-0.05914,-0.12919
-0.10462,-0.00178
0.10507,0.13771
0.07090,-0.04899
-0.13679,-0.12910
-0.02949,0.09355
0.15420,0.10896
-0.01292,-0.12910
-0.16004,-0.08308
0.05194,0.15563
0.15834,0.05635
-0.08528,-0.17485
-0.15330,-0.03245
0.11221,0.18919
0.14867,0.01394
-0.13280,-0.20104
-0.14750,-0.00271
0.14724,0.21225
0.15209,0.00032
-0.15524,-0.22371
-0.16396,-0.00835
0.15564,0.23500
0.18369,0.02841
-0.14615,-0.24401
-0.21047,-0.06183
0.12341,0.24661
0.24147,0.10890
-0.08347,-0.23655
-0.27094,-0.16751
0.02305,0.20590
0.28960,0.23145
0.05832,-0.14669
-0.28473,-0.28874
-0.15529,0.05409
0.24209,0.32108
0.25349,0.06871
-0.15063,-0.30619
-0.32795,-0.20500
0.01007,0.22453
0.34585,0.32133
0.16012,-0.07114
-0.27661,-0.37118
-0.31523,-0.13036
0.10996,0.31024
0.39098,0.31973
0.12318,-0.12381
-0.32730,-0.41010
-0.34051,-0.14349
0.10916,0.32566
0.42768,0.37818
0.19401,-0.06078
-0.29791,-0.43565
-0.42666,-0.27346
-0.02680,0.23190
0.41782,0.47039
0.37235,0.15457
-0.11456,-0.35116
-0.48208,-0.46713
-0.31065,-0.05934
0.21237,0.42478
0.51619,0.46029
0.27297,0.00692
-0.26379,-0.46465
-0.54100,-0.47240
-0.27728,-0.00724
0.26724,0.47540
0.56434,0.51189
0.33146,0.06784
-0.21456,-0.44770
-0.57627,-0.57040
-0.43195,-0.19322
0.09118,0.35729
0.54623,0.61702
0.55493,0.37391
0.11280,-0.17354
-0.42607,-0.59368
-0.64328,-0.56582
-0.37731,-0.11491
0.17087,0.42611
0.60370,0.67173
0.61881,0.45539
0.21115,-0.07083
-0.34197,-0.55663
-0.67966,-0.69176
-0.59211,-0.39774
-0.14021,0.13992
0.39964,0.60012
0.71235,0.72099
0.62605,0.44228
0.19643,-0.07694
-0.34049,-0.55928
-0.70524,-0.76059
-0.71960,-0.58879
-0.38558,-0.13562
0.13065,0.38186
0.58938,0.73048
0.79060,0.76456
0.65664,0.47967
0.25320,0.00118
-0.25077,-0.47794
-0.65894,-0.77758
-0.82411,-0.79575
-0.69660,-0.53683
-0.33144,-0.09871
0.14153,0.36971
0.56802,0.72176
0.82031,0.85765
0.83257,0.74843
0.61259,0.43567
0.23057,0.01145
-0.20732,-0.41209
-0.59076,-0.73343
-0.83284,-0.88462
-0.88734,-0.84236
-0.75353,-0.62682
-0.46981,-0.29119
-0.10020,0.09388
0.28216,0.45656
0.61011,0.73717
0.83358,0.89670
0.92541,0.91999
0.88200,0.81411
0.71985,0.60346
0.46960,0.32319
0.16918,0.01237
-0.14269,-0.29189
-0.43158,-0.55870
-0.67078,-0.76594
-0.84291,-0.90097
-0.93994,-0.96010
-0.96214,-0.94710
-0.91629,-0.87122
-0.81358,-0.74511
-0.66762,-0.58289
-0.49267,-0.39860
